pairIndex,fileName,firstPolygonId,secondPolygonId,observed_division,estimated_division,classification,randomScore,threshold_op,threshold,division_timing
1,sample3_40h.json,0,1,0,1,FP,0.8962364702586018,>=,0.05,-1
2,sample3_40h.json,0,2,0,0,TN,0.3664157043082755,>=,0.05,-1
3,sample3_40h.json,0,4,0,0,TN,0.3466208986054826,>=,0.05,-1
4,sample3_40h.json,1,3,0,0,TN,0.2623695223720204,>=,0.05,-1
5,sample3_40h.json,1,4,1,0,FN,0.31124718849717736,>=,0.05,10
6,sample3_40h.json,2,4,0,0,TN,0.06753173481650931,>=,0.05,-1
7,sample3_40h.json,2,8,0,1,FP,0.5052710782907881,>=,0.05,-1
8,sample3_40h.json,2,13,0,0,TN,0.34156808067745337,>=,0.05,-1
9,sample3_40h.json,2,14,0,0,TN,0.1661422987550203,>=,0.05,-1
10,sample3_40h.json,3,4,0,0,TN,0.7223702289359587,>=,0.05,-1
11,sample3_40h.json,3,5,1,0,FN,0.893237138614123,>=,0.05,4
12,sample3_40h.json,3,6,0,1,FP,0.8071544045306774,>=,0.05,-1
13,sample3_40h.json,3,7,0,0,TN,0.13554653811251816,>=,0.05,-1
14,sample3_40h.json,4,6,0,0,TN,0.913540072609296,>=,0.05,-1
15,sample3_40h.json,4,8,0,0,TN,0.4088080622845276,>=,0.05,-1
16,sample3_40h.json,4,9,0,1,FP,0.9145871139702365,>=,0.05,-1
17,sample3_40h.json,5,7,0,0,TN,0.08363663611481464,>=,0.05,-1
18,sample3_40h.json,5,10,0,1,FP,0.9837899231995703,>=,0.05,-1
19,sample3_40h.json,5,11,0,0,TN,0.09673950818429478,>=,0.05,-1
20,sample3_40h.json,6,7,1,0,FN,0.7454248080083349,>=,0.05,4
21,sample3_40h.json,6,9,0,0,TN,0.7144129789505205,>=,0.05,-1
22,sample3_40h.json,7,9,0,0,TN,0.7571675360416631,>=,0.05,-1
23,sample3_40h.json,7,11,0,0,TN,0.24466405446134287,>=,0.05,-1
24,sample3_40h.json,7,12,0,1,FP,0.7479296517191851,>=,0.05,-1
25,sample3_40h.json,8,9,1,0,FN,0.5129011930759605,>=,0.05,4
26,sample3_40h.json,8,13,0,0,TN,0.04704944116497645,>=,0.05,-1
27,sample3_40h.json,8,15,0,0,TN,0.09752909616287808,>=,0.05,-1
28,sample3_40h.json,9,12,0,0,TN,0.2802373069974956,>=,0.05,-1
29,sample3_40h.json,9,15,0,0,TN,0.8474489466751813,>=,0.05,-1
30,sample3_40h.json,10,11,1,0,FN,0.4255827659082505,>=,0.05,6
31,sample3_40h.json,11,12,0,0,TN,0.27404391134657835,>=,0.05,-1
32,sample3_40h.json,11,16,0,1,FP,0.534901519526517,>=,0.05,-1
33,sample3_40h.json,12,15,0,0,TN,0.3302189673009046,>=,0.05,-1
34,sample3_40h.json,12,16,0,0,TN,0.30807645459596156,>=,0.05,-1
35,sample3_40h.json,12,17,1,0,FN,0.198202044408185,>=,0.05,12
36,sample3_40h.json,13,14,1,1,TP,0.35129666943737936,>=,0.05,10
37,sample3_40h.json,13,15,0,0,TN,0.16569354012449022,>=,0.05,-1
38,sample3_40h.json,13,18,0,0,TN,0.5741042041228148,>=,0.05,-1
39,sample3_40h.json,14,18,0,0,TN,0.3768382806343239,>=,0.05,-1
40,sample3_40h.json,14,21,0,0,TN,0.03942476007075291,>=,0.05,-1
41,sample3_40h.json,15,17,0,0,TN,0.2161204928134729,>=,0.05,-1
42,sample3_40h.json,15,18,0,1,FP,0.47841272693509507,>=,0.05,-1
43,sample3_40h.json,15,19,0,0,TN,0.2780280759290419,>=,0.05,-1
44,sample3_40h.json,16,17,0,0,TN,0.8823342649864353,>=,0.05,-1
45,sample3_40h.json,16,20,1,0,FN,0.05823821478746494,>=,0.05,10
46,sample3_40h.json,17,19,0,0,TN,0.647926596490149,>=,0.05,-1
47,sample3_40h.json,17,20,0,1,FP,0.8609854918582227,>=,0.05,-1
48,sample3_40h.json,17,22,0,0,TN,0.92080915554894,>=,0.05,-1
49,sample3_40h.json,18,19,0,0,TN,0.4842043341192257,>=,0.05,-1
50,sample3_40h.json,18,21,1,0,FN,0.4031034359075707,>=,0.05,10
51,sample3_40h.json,18,23,0,0,TN,0.03565117932836115,>=,0.05,-1
52,sample3_40h.json,18,25,0,0,TN,0.4646460759129756,>=,0.05,-1
53,sample3_40h.json,19,22,0,1,FP,0.6499032246183618,>=,0.05,-1
54,sample3_40h.json,19,23,1,0,FN,0.3382219614807911,>=,0.05,4
55,sample3_40h.json,20,22,0,0,TN,0.1617409675229191,>=,0.05,-1
56,sample3_40h.json,20,24,0,0,TN,0.4706226206098999,>=,0.05,-1
57,sample3_40h.json,21,25,0,0,TN,0.1623186436481444,>=,0.05,-1
58,sample3_40h.json,22,23,0,0,TN,0.557934362530886,>=,0.05,-1
59,sample3_40h.json,22,24,0,0,TN,0.4569960616228804,>=,0.05,-1
60,sample3_40h.json,23,24,0,1,FP,0.9948072571761711,>=,0.05,-1
61,sample3_40h.json,23,25,0,0,TN,0.16289550242355533,>=,0.05,-1
62,sample3_40h.json,23,26,0,0,TN,0.6352125796416974,>=,0.05,-1
63,sample3_40h.json,23,27,0,0,TN,0.19941530350343617,>=,0.05,-1
64,sample3_40h.json,24,26,0,0,TN,0.4184713880953479,>=,0.05,-1
65,sample3_40h.json,24,30,0,0,TN,0.7474378049531065,>=,0.05,-1
66,sample3_40h.json,25,27,0,0,TN,0.49716008592188543,>=,0.05,-1
67,sample3_40h.json,25,28,0,0,TN,0.36069919696415176,>=,0.05,-1
68,sample3_40h.json,25,29,0,1,FP,0.8891332526566073,>=,0.05,-1
69,sample3_40h.json,26,27,1,1,TP,0.872129589439194,>=,0.05,12
70,sample3_40h.json,26,30,0,0,TN,0.38252904965642753,>=,0.05,-1
71,sample3_40h.json,26,31,0,0,TN,0.09466299609774897,>=,0.05,-1
72,sample3_40h.json,27,29,0,0,TN,0.34286637343206705,>=,0.05,-1
73,sample3_40h.json,27,31,0,0,TN,0.18661772157622847,>=,0.05,-1
74,sample3_40h.json,28,29,0,0,TN,0.7448722496229889,>=,0.05,-1
75,sample3_40h.json,29,31,0,0,TN,0.6385599094133181,>=,0.05,-1
76,sample3_40h.json,30,31,1,1,TP,0.5051434064833209,>=,0.05,14
1,sample3_58h.json,0,2,1,0,FN,0.01637450320720435,>=,0.05,10
2,sample3_58h.json,0,6,0,1,FP,0.966092252357217,>=,0.05,-1
3,sample3_58h.json,1,3,1,0,FN,0.013467539926380168,>=,0.05,4
4,sample3_58h.json,2,4,0,1,FP,0.5274495190953211,>=,0.05,-1
5,sample3_58h.json,2,6,0,0,TN,0.43164437452278226,>=,0.05,-1
6,sample3_58h.json,3,4,0,0,TN,0.261894262177536,>=,0.05,-1
7,sample3_58h.json,3,5,0,1,FP,0.8899970915164611,>=,0.05,-1
8,sample3_58h.json,4,5,1,0,FN,0.34306050045190717,>=,0.05,16
9,sample3_58h.json,4,6,0,0,TN,0.5651075335563349,>=,0.05,-1
10,sample3_58h.json,5,6,0,0,TN,0.1305626010816987,>=,0.05,-1
11,sample3_58h.json,5,7,0,0,TN,0.05243896492268241,>=,0.05,-1
12,sample3_58h.json,5,9,0,0,TN,0.8402254112739863,>=,0.05,-1
13,sample3_58h.json,6,7,0,0,TN,0.1288692065510012,>=,0.05,-1
14,sample3_58h.json,6,8,0,0,TN,0.13525353801469742,>=,0.05,-1
15,sample3_58h.json,6,10,0,0,TN,0.6568394060384296,>=,0.05,-1
16,sample3_58h.json,6,11,0,0,TN,0.2149016899927222,>=,0.05,-1
17,sample3_58h.json,6,13,0,0,TN,0.7808733016964908,>=,0.05,-1
18,sample3_58h.json,7,8,1,1,TP,0.07465786398989394,>=,0.05,12
19,sample3_58h.json,7,9,0,0,TN,0.031181993623845328,>=,0.05,-1
20,sample3_58h.json,7,12,0,0,TN,0.3792793509895479,>=,0.05,-1
21,sample3_58h.json,8,11,0,0,TN,0.8669603598509457,>=,0.05,-1
22,sample3_58h.json,8,12,0,0,TN,0.13446391670740065,>=,0.05,-1
23,sample3_58h.json,8,14,0,0,TN,0.00528894307627259,>=,0.05,-1
24,sample3_58h.json,9,12,0,1,FP,0.482085624038749,>=,0.05,-1
25,sample3_58h.json,10,13,0,0,TN,0.4488867952938961,>=,0.05,-1
26,sample3_58h.json,10,18,0,1,FP,0.4379668099585602,>=,0.05,-1
27,sample3_58h.json,10,22,0,0,TN,0.22985088782476315,>=,0.05,-1
28,sample3_58h.json,10,23,0,0,TN,0.7102817267042136,>=,0.05,-1
29,sample3_58h.json,10,24,0,0,TN,0.8516591013913051,>=,0.05,-1
30,sample3_58h.json,11,13,1,0,FN,0.45390875838839495,>=,0.05,10
31,sample3_58h.json,11,14,0,1,FP,0.9259085185547542,>=,0.05,-1
32,sample3_58h.json,11,15,0,0,TN,0.7166897129067505,>=,0.05,-1
33,sample3_58h.json,12,14,1,0,FN,0.07678306717268679,>=,0.05,6
34,sample3_58h.json,13,15,0,1,FP,0.9404376484705964,>=,0.05,-1
35,sample3_58h.json,13,17,0,0,TN,0.3928898542518362,>=,0.05,-1
36,sample3_58h.json,13,18,0,0,TN,0.6282655738326912,>=,0.05,-1
37,sample3_58h.json,13,19,0,0,TN,0.17547470710204727,>=,0.05,-1
38,sample3_58h.json,14,15,0,0,TN,0.521237962135635,>=,0.05,-1
39,sample3_58h.json,14,16,0,0,TN,0.22047611616578855,>=,0.05,-1
40,sample3_58h.json,15,16,0,0,TN,0.6548026427208539,>=,0.05,-1
41,sample3_58h.json,15,17,1,0,FN,0.3058608661892308,>=,0.05,6
42,sample3_58h.json,16,17,0,1,FP,0.9968229160841414,>=,0.05,-1
43,sample3_58h.json,16,20,0,0,TN,0.10889262243383335,>=,0.05,-1
44,sample3_58h.json,16,21,0,0,TN,0.5640071146235252,>=,0.05,-1
45,sample3_58h.json,16,25,0,0,TN,0.1835684523857759,>=,0.05,-1
46,sample3_58h.json,17,19,0,0,TN,0.29544179342042076,>=,0.05,-1
47,sample3_58h.json,17,20,0,0,TN,0.8603612391524639,>=,0.05,-1
48,sample3_58h.json,18,19,0,0,TN,0.5012759150992551,>=,0.05,-1
49,sample3_58h.json,18,22,1,0,FN,0.08901166989892462,>=,0.05,14
50,sample3_58h.json,19,20,0,0,TN,0.728612141642588,>=,0.05,-1
51,sample3_58h.json,19,22,0,1,FP,0.44409889748444664,>=,0.05,-1
52,sample3_58h.json,19,26,0,0,TN,0.08268565022201235,>=,0.05,-1
53,sample3_58h.json,19,27,0,0,TN,0.48455701549052577,>=,0.05,-1
54,sample3_58h.json,19,29,0,0,TN,0.44552787956563755,>=,0.05,-1
55,sample3_58h.json,20,25,0,1,FP,0.5837876609857143,>=,0.05,-1
56,sample3_58h.json,20,26,0,0,TN,0.43437789128934134,>=,0.05,-1
57,sample3_58h.json,20,28,0,0,TN,0.6009016825939314,>=,0.05,-1
58,sample3_58h.json,21,25,0,0,TN,0.703839784629583,>=,0.05,-1
59,sample3_58h.json,21,30,0,1,FP,0.9894622450493522,>=,0.05,-1
60,sample3_58h.json,22,24,0,0,TN,0.5576250108393436,>=,0.05,-1
61,sample3_58h.json,22,27,0,0,TN,0.4406174058310032,>=,0.05,-1
62,sample3_58h.json,23,24,0,0,TN,0.7120464453979377,>=,0.05,-1
63,sample3_58h.json,23,31,1,1,TP,0.913859016724957,>=,0.05,6
64,sample3_58h.json,24,27,0,0,TN,0.023008186318389967,>=,0.05,-1
65,sample3_58h.json,24,31,0,0,TN,0.03606044102155548,>=,0.05,-1
66,sample3_58h.json,24,32,0,1,FP,0.9773233226793769,>=,0.05,-1
67,sample3_58h.json,24,35,0,0,TN,0.5460085556461709,>=,0.05,-1
68,sample3_58h.json,25,28,0,0,TN,0.05177665940135068,>=,0.05,-1
69,sample3_58h.json,25,30,0,0,TN,0.6603729695495729,>=,0.05,-1
70,sample3_58h.json,26,28,0,0,TN,0.09652767315266164,>=,0.05,-1
71,sample3_58h.json,26,29,0,0,TN,0.1061438025173359,>=,0.05,-1
72,sample3_58h.json,26,33,0,0,TN,0.4027331535371337,>=,0.05,-1
73,sample3_58h.json,27,29,0,1,FP,0.6637025553890682,>=,0.05,-1
74,sample3_58h.json,27,32,1,0,FN,0.8201205305942049,>=,0.05,8
75,sample3_58h.json,28,33,0,1,FP,0.8538694704084296,>=,0.05,-1
76,sample3_58h.json,28,34,0,0,TN,0.3867791625789003,>=,0.05,-1
77,sample3_58h.json,28,37,0,0,TN,0.980181894577855,>=,0.05,-1
78,sample3_58h.json,29,32,0,0,TN,0.13946544077145073,>=,0.05,-1
79,sample3_58h.json,29,33,0,0,TN,0.6707136553052996,>=,0.05,-1
80,sample3_58h.json,29,38,0,0,TN,0.23162895302445385,>=,0.05,-1
81,sample3_58h.json,29,39,0,0,TN,0.7082324151484334,>=,0.05,-1
82,sample3_58h.json,30,34,0,0,TN,0.46933997571460373,>=,0.05,-1
83,sample3_58h.json,30,36,0,0,TN,0.030293157486611877,>=,0.05,-1
84,sample3_58h.json,31,35,0,0,TN,0.04465792525380674,>=,0.05,-1
85,sample3_58h.json,31,40,0,0,TN,0.2959027419707818,>=,0.05,-1
86,sample3_58h.json,32,35,0,0,TN,0.09741625155082811,>=,0.05,-1
87,sample3_58h.json,32,39,0,0,TN,0.6880756351461902,>=,0.05,-1
88,sample3_58h.json,33,37,1,0,FN,0.46075326388153504,>=,0.05,10
89,sample3_58h.json,33,38,0,0,TN,0.6440159543835708,>=,0.05,-1
90,sample3_58h.json,34,36,0,0,TN,0.6666011747355162,>=,0.05,-1
91,sample3_58h.json,34,37,0,0,TN,0.04749685619740418,>=,0.05,-1
92,sample3_58h.json,34,41,1,0,FN,0.4145848959677375,>=,0.05,6
93,sample3_58h.json,34,44,0,0,TN,0.6828831762988674,>=,0.05,-1
94,sample3_58h.json,35,39,0,0,TN,0.9031155838251314,>=,0.05,-1
95,sample3_58h.json,35,40,0,1,FP,0.945998687301501,>=,0.05,-1
96,sample3_58h.json,35,45,1,0,FN,0.3827069233677618,>=,0.05,10
97,sample3_58h.json,36,41,0,0,TN,0.5763469329439368,>=,0.05,-1
98,sample3_58h.json,36,43,1,1,TP,0.9340188528479867,>=,0.05,4
99,sample3_58h.json,37,38,0,0,TN,0.0451780741843546,>=,0.05,-1
100,sample3_58h.json,37,42,0,1,FP,0.9761881239205912,>=,0.05,-1
101,sample3_58h.json,37,44,0,0,TN,0.45478928050356293,>=,0.05,-1
102,sample3_58h.json,38,39,0,0,TN,0.8493482957659864,>=,0.05,-1
103,sample3_58h.json,38,42,1,0,FN,0.1678310855007209,>=,0.05,2
104,sample3_58h.json,38,46,0,1,FP,0.9358434062985099,>=,0.05,-1
105,sample3_58h.json,39,45,0,1,FP,0.7744561955883273,>=,0.05,-1
106,sample3_58h.json,39,46,1,0,FN,0.6529291850944683,>=,0.05,8
107,sample3_58h.json,40,45,0,0,TN,0.17306246094020483,>=,0.05,-1
108,sample3_58h.json,40,51,1,0,FN,0.43827236001354075,>=,0.05,8
109,sample3_58h.json,41,43,0,0,TN,0.5856894601767181,>=,0.05,-1
110,sample3_58h.json,41,44,0,0,TN,0.4019494556037465,>=,0.05,-1
111,sample3_58h.json,41,48,0,1,FP,0.8928702360037072,>=,0.05,-1
112,sample3_58h.json,41,50,0,0,TN,0.5507870637930132,>=,0.05,-1
113,sample3_58h.json,42,44,0,0,TN,0.08905328745015184,>=,0.05,-1
114,sample3_58h.json,42,46,0,0,TN,0.8753364582634418,>=,0.05,-1
115,sample3_58h.json,42,49,0,0,TN,0.3113074306678528,>=,0.05,-1
116,sample3_58h.json,42,53,0,0,TN,0.17157087496975132,>=,0.05,-1
117,sample3_58h.json,43,47,0,0,TN,0.6428802035330303,>=,0.05,-1
118,sample3_58h.json,43,48,0,0,TN,0.8079735830133148,>=,0.05,-1
119,sample3_58h.json,43,52,0,0,TN,0.29030450883265724,>=,0.05,-1
120,sample3_58h.json,44,49,0,0,TN,0.48738459181101224,>=,0.05,-1
121,sample3_58h.json,44,50,1,1,TP,0.9679813977597043,>=,0.05,12
122,sample3_58h.json,45,46,0,0,TN,0.44196157064482877,>=,0.05,-1
123,sample3_58h.json,45,51,0,0,TN,0.3730536314312227,>=,0.05,-1
124,sample3_58h.json,45,53,0,0,TN,0.5504218755090866,>=,0.05,-1
125,sample3_58h.json,45,59,0,0,TN,0.707080371802351,>=,0.05,-1
126,sample3_58h.json,46,53,0,0,TN,0.6432305668741429,>=,0.05,-1
127,sample3_58h.json,47,52,0,0,TN,0.03319615618325911,>=,0.05,-1
128,sample3_58h.json,47,54,0,1,FP,0.9396644130308779,>=,0.05,-1
129,sample3_58h.json,48,50,0,0,TN,0.4585198864431205,>=,0.05,-1
130,sample3_58h.json,48,52,1,0,FN,0.7042209664032754,>=,0.05,6
131,sample3_58h.json,49,50,0,0,TN,0.5986618824278916,>=,0.05,-1
132,sample3_58h.json,49,53,0,0,TN,0.16422924797478633,>=,0.05,-1
133,sample3_58h.json,49,55,0,1,FP,0.9947412270301161,>=,0.05,-1
134,sample3_58h.json,49,58,0,0,TN,0.7871177184880243,>=,0.05,-1
135,sample3_58h.json,50,52,0,0,TN,0.6727244602147018,>=,0.05,-1
136,sample3_58h.json,50,56,0,0,TN,0.26969606209939323,>=,0.05,-1
137,sample3_58h.json,50,58,0,0,TN,0.19147154630332874,>=,0.05,-1
138,sample3_58h.json,52,54,0,0,TN,0.08964067653443397,>=,0.05,-1
139,sample3_58h.json,52,56,0,1,FP,0.5576369454953913,>=,0.05,-1
140,sample3_58h.json,52,57,0,0,TN,0.2111010785902797,>=,0.05,-1
141,sample3_58h.json,52,61,0,0,TN,0.4209138290181349,>=,0.05,-1
142,sample3_58h.json,53,55,1,0,FN,0.7610484327764304,>=,0.05,6
143,sample3_58h.json,53,59,0,1,FP,0.6065691320009224,>=,0.05,-1
144,sample3_58h.json,54,57,1,0,FN,0.31751015606873556,>=,0.05,6
145,sample3_58h.json,54,60,0,0,TN,0.09283990438338019,>=,0.05,-1
146,sample3_58h.json,55,58,0,0,TN,0.3081763314442926,>=,0.05,-1
147,sample3_58h.json,55,59,0,0,TN,0.19730407636980407,>=,0.05,-1
148,sample3_58h.json,55,62,0,0,TN,0.5452660992798924,>=,0.05,-1
149,sample3_58h.json,56,58,0,0,TN,0.4224035169810777,>=,0.05,-1
150,sample3_58h.json,56,61,1,0,FN,0.3588024741195469,>=,0.05,4
151,sample3_58h.json,56,63,0,0,TN,0.386369946178162,>=,0.05,-1
152,sample3_58h.json,57,60,0,0,TN,0.40799213983592153,>=,0.05,-1
153,sample3_58h.json,57,61,0,1,FP,0.42621410530314374,>=,0.05,-1
154,sample3_58h.json,57,64,0,0,TN,0.32713324219218687,>=,0.05,-1
155,sample3_58h.json,58,62,0,1,FP,0.7596851720495723,>=,0.05,-1
156,sample3_58h.json,58,63,1,0,FN,0.5291720724061698,>=,0.05,16
157,sample3_58h.json,58,66,0,0,TN,0.011292205339423544,>=,0.05,-1
158,sample3_58h.json,59,62,0,0,TN,0.41065628498067364,>=,0.05,-1
159,sample3_58h.json,59,65,1,0,FN,0.22500099338655666,>=,0.05,16
160,sample3_58h.json,59,67,0,0,TN,0.5954455821268306,>=,0.05,-1
161,sample3_58h.json,60,64,0,1,FP,0.8393793953020007,>=,0.05,-1
162,sample3_58h.json,60,68,0,0,TN,0.7433668784968451,>=,0.05,-1
163,sample3_58h.json,61,63,0,0,TN,0.12300714599112383,>=,0.05,-1
164,sample3_58h.json,61,64,0,0,TN,0.5005019888828461,>=,0.05,-1
165,sample3_58h.json,62,65,0,0,TN,0.46551460344090934,>=,0.05,-1
166,sample3_58h.json,62,66,1,0,FN,0.4395869134482585,>=,0.05,6
167,sample3_58h.json,63,64,0,0,TN,0.3690591042071152,>=,0.05,-1
168,sample3_58h.json,63,66,0,1,FP,0.6866963491790639,>=,0.05,-1
169,sample3_58h.json,63,69,0,0,TN,0.1216880420075267,>=,0.05,-1
170,sample3_58h.json,63,70,0,0,TN,0.04988983598563412,>=,0.05,-1
171,sample3_58h.json,64,68,1,0,FN,0.643474957224139,>=,0.05,18
172,sample3_58h.json,64,69,0,0,TN,0.2005357719917038,>=,0.05,-1
173,sample3_58h.json,65,66,0,0,TN,0.35864124520570795,>=,0.05,-1
174,sample3_58h.json,65,67,0,0,TN,0.9220595617948883,>=,0.05,-1
175,sample3_58h.json,65,71,0,0,TN,0.1418979048018072,>=,0.05,-1
176,sample3_58h.json,65,72,0,1,FP,0.8497903132121951,>=,0.05,-1
177,sample3_58h.json,66,70,0,0,TN,0.40575356915415606,>=,0.05,-1
178,sample3_58h.json,66,72,0,0,TN,0.19174334189636766,>=,0.05,-1
179,sample3_58h.json,67,71,1,1,TP,0.9848841964188106,>=,0.05,16
180,sample3_58h.json,68,69,0,0,TN,0.6076639106708613,>=,0.05,-1
181,sample3_58h.json,68,73,0,1,FP,0.2222372353293144,>=,0.05,-1
182,sample3_58h.json,69,70,0,1,FP,0.7634153272861846,>=,0.05,-1
183,sample3_58h.json,69,73,1,0,FN,0.3705335841009443,>=,0.05,14
184,sample3_58h.json,70,72,0,0,TN,0.5322583483160743,>=,0.05,-1
185,sample3_58h.json,70,74,1,0,FN,0.3565648301163523,>=,0.05,2
186,sample3_58h.json,71,72,0,0,TN,0.16351291813548963,>=,0.05,-1
187,sample3_58h.json,71,76,0,0,TN,0.8279477502797666,>=,0.05,-1
188,sample3_58h.json,72,74,0,0,TN,0.7066513804477977,>=,0.05,-1
189,sample3_58h.json,72,75,1,0,FN,0.26059567452551824,>=,0.05,12
190,sample3_58h.json,72,76,0,0,TN,0.5276875777513274,>=,0.05,-1
191,sample3_58h.json,74,75,0,0,TN,0.01273384832183777,>=,0.05,-1
192,sample3_58h.json,75,76,0,1,FP,0.8448286534336077,>=,0.05,-1
1,sample4_20h.json,0,1,1,0,FN,0.22233290186417032,>=,0.05,8
2,sample4_20h.json,0,6,0,0,TN,0.3076880879306454,>=,0.05,-1
3,sample4_20h.json,0,13,0,1,FP,0.8906457420872285,>=,0.05,-1
4,sample4_20h.json,1,3,0,0,TN,0.19654050536992496,>=,0.05,-1
5,sample4_20h.json,1,9,0,1,FP,0.6763916252218681,>=,0.05,-1
6,sample4_20h.json,1,13,0,0,TN,0.055200868076807796,>=,0.05,-1
7,sample4_20h.json,2,5,1,0,FN,0.5722041101007396,>=,0.05,10
8,sample4_20h.json,2,8,0,1,FP,0.7701382420842734,>=,0.05,-1
9,sample4_20h.json,2,14,0,0,TN,0.5666061560680484,>=,0.05,-1
10,sample4_20h.json,3,7,1,1,TP,0.9946127911954954,>=,0.05,4
11,sample4_20h.json,3,9,0,0,TN,0.5908292204340151,>=,0.05,-1
12,sample4_20h.json,4,6,1,0,FN,0.4204328293115571,>=,0.05,8
13,sample4_20h.json,4,8,0,0,TN,0.29600934863095407,>=,0.05,-1
14,sample4_20h.json,4,15,0,0,TN,0.6335117732931369,>=,0.05,-1
15,sample4_20h.json,4,17,0,1,FP,0.720248514469027,>=,0.05,-1
16,sample4_20h.json,5,10,0,0,TN,0.4079605338349357,>=,0.05,-1
17,sample4_20h.json,5,14,0,1,FP,0.9505166973348648,>=,0.05,-1
18,sample4_20h.json,5,19,0,0,TN,0.6878178633169914,>=,0.05,-1
19,sample4_20h.json,5,20,0,0,TN,0.609623596881155,>=,0.05,-1
20,sample4_20h.json,6,13,0,0,TN,0.2896820083531164,>=,0.05,-1
21,sample4_20h.json,6,15,0,1,FP,0.9835513571251898,>=,0.05,-1
22,sample4_20h.json,7,9,0,0,TN,0.24252663375937877,>=,0.05,-1
23,sample4_20h.json,8,14,1,0,FN,0.49357871277556764,>=,0.05,8
24,sample4_20h.json,8,17,0,0,TN,0.4596043470253519,>=,0.05,-1
25,sample4_20h.json,9,13,0,0,TN,0.470159940918207,>=,0.05,-1
26,sample4_20h.json,9,18,0,0,TN,0.3607369790707017,>=,0.05,-1
27,sample4_20h.json,9,21,0,0,TN,0.7128533031591178,>=,0.05,-1
28,sample4_20h.json,10,11,1,1,TP,0.8149495387949676,>=,0.05,12
29,sample4_20h.json,10,20,0,0,TN,0.13556934818979816,>=,0.05,-1
30,sample4_20h.json,10,29,0,0,TN,0.04080533744573256,>=,0.05,-1
31,sample4_20h.json,12,16,1,0,FN,0.4445405010581428,>=,0.05,12
32,sample4_20h.json,12,23,0,1,FP,0.9995572489918279,>=,0.05,-1
33,sample4_20h.json,12,25,0,0,TN,0.6669710278892623,>=,0.05,-1
34,sample4_20h.json,13,15,0,0,TN,0.6096962486188283,>=,0.05,-1
35,sample4_20h.json,13,21,0,0,TN,0.4469414584653064,>=,0.05,-1
36,sample4_20h.json,13,22,0,0,TN,0.7972226796656671,>=,0.05,-1
37,sample4_20h.json,14,17,0,0,TN,0.0654722048033689,>=,0.05,-1
38,sample4_20h.json,14,19,0,0,TN,0.6174855964898012,>=,0.05,-1
39,sample4_20h.json,14,24,0,0,TN,0.8144856448253969,>=,0.05,-1
40,sample4_20h.json,15,17,0,0,TN,0.3631586432337486,>=,0.05,-1
41,sample4_20h.json,15,22,1,0,FN,0.4504499835023371,>=,0.05,10
42,sample4_20h.json,15,26,0,0,TN,0.302695971405632,>=,0.05,-1
43,sample4_20h.json,16,18,0,0,TN,0.4561917835986883,>=,0.05,-1
44,sample4_20h.json,16,25,0,1,FP,0.6579789348703406,>=,0.05,-1
45,sample4_20h.json,16,27,0,0,TN,0.00037808488215040903,>=,0.05,-1
46,sample4_20h.json,17,24,1,0,FN,0.041926908915283834,>=,0.05,2
47,sample4_20h.json,17,26,0,0,TN,0.522103428194514,>=,0.05,-1
48,sample4_20h.json,18,21,0,1,FP,0.19904020680777346,>=,0.05,-1
49,sample4_20h.json,18,27,0,0,TN,0.22297760760016605,>=,0.05,-1
50,sample4_20h.json,18,28,0,0,TN,0.43825042523726654,>=,0.05,-1
51,sample4_20h.json,18,33,0,0,TN,0.5540957444498913,>=,0.05,-1
52,sample4_20h.json,19,20,1,0,FN,0.7424233358066786,>=,0.05,8
53,sample4_20h.json,19,24,0,0,TN,0.20005605923612735,>=,0.05,-1
54,sample4_20h.json,19,31,0,1,FP,0.8676414494744913,>=,0.05,-1
55,sample4_20h.json,20,29,0,1,FP,0.8476108169064911,>=,0.05,-1
56,sample4_20h.json,20,31,0,0,TN,0.5788082244206142,>=,0.05,-1
57,sample4_20h.json,21,22,0,0,TN,0.13094969186846472,>=,0.05,-1
58,sample4_20h.json,21,28,1,0,FN,0.43346470722185315,>=,0.05,8
59,sample4_20h.json,21,30,0,0,TN,0.06554458151820919,>=,0.05,-1
60,sample4_20h.json,22,26,0,1,FP,0.9667620925789264,>=,0.05,-1
61,sample4_20h.json,22,30,0,0,TN,0.15315561434310698,>=,0.05,-1
62,sample4_20h.json,23,25,1,0,FN,0.8783070576614102,>=,0.05,4
63,sample4_20h.json,23,27,0,0,TN,0.5252983293206503,>=,0.05,-1
64,sample4_20h.json,23,35,0,0,TN,0.31616399383900207,>=,0.05,-1
65,sample4_20h.json,24,26,0,0,TN,0.08015822710132214,>=,0.05,-1
66,sample4_20h.json,24,31,0,0,TN,0.5649183597566616,>=,0.05,-1
67,sample4_20h.json,24,32,0,0,TN,0.3933688149039055,>=,0.05,-1
68,sample4_20h.json,25,27,0,0,TN,0.1185242555058027,>=,0.05,-1
69,sample4_20h.json,26,30,0,0,TN,0.08110177289032827,>=,0.05,-1
70,sample4_20h.json,26,32,1,0,FN,0.4697900031084593,>=,0.05,8
71,sample4_20h.json,26,36,0,0,TN,0.13594413622320622,>=,0.05,-1
72,sample4_20h.json,27,33,0,0,TN,0.26712537747267373,>=,0.05,-1
73,sample4_20h.json,27,35,0,1,FP,0.9807155778549794,>=,0.05,-1
